,Unnamed: 0.1,Unnamed: 0,simulation_dir,initial_pressure_points,mof_cif_name,cut_off,base_template_path,force_field,nunber_of_cycles,nunber_of_initial_cycles,adsorbate,temperature,molecule_definition,translation_probability,reinsertion_probability,swap_probability,raspa_dir,description
1132,6737,3594,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]FIZPOV_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1133,8638,6051,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]ja4015666_si_002_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1134,10264,8781,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]MARNUR_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1135,5636,3552,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]NIFZOT_charged.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1136,9535,246,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]IPIDUH_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1137,9785,10171,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]AMODUC_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1138,8263,5594,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]POJNIM_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1139,2733,4889,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]HAKWAU_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1140,6648,4442,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]c5ce01948f_c5ce01948f2_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1141,8085,9453,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]ZEBMAW_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1142,2723,10450,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]SEWCED_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1143,9928,7465,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]YOYSUB_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1144,9205,11253,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]RENWEM01_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1145,4042,351,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]SEGBIR_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1146,3270,3133,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]VIRKIQ_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1147,9618,5842,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]FUYCAF_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1148,8585,2502,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]EKOKIA_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1149,3682,3580,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]SAPJEZ_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1150,9429,2201,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]WEBJUK_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1151,2622,11272,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]REJLOI_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1152,8014,1019,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]OWAVIS_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1153,1325,8940,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]PEXBIF01_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1154,1751,4214,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]MAXHIE_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1155,10015,9585,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]RUDQUD_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1156,2471,5870,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]AXUHIL_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1157,11040,8159,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]SAXFII_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1158,5584,8755,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]NETFEY_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1159,149,3302,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]VEYVEC_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1160,990,9102,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]RIPNUB_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1161,3193,1706,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]VAMQAE_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1162,5970,6358,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]YUKKAS_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1163,9452,2106,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]VEGBUG_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1164,9728,5408,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]PILJAX_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1165,504,6893,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]TUPGIU_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1166,4365,2754,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]HISSIN_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1167,8609,11467,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]LUWYUY_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1168,6719,295,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]IZIHAC_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1169,6914,2954,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]FAMQES_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1170,3940,10624,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]EYIYES_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1171,3213,4795,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]YUKXEJ_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1172,2148,11040,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]BIPSUQ_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1173,1239,5504,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]VUQLEZ_charged.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1174,3553,4041,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]WISVEB_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1175,6114,11277,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]VEHYUE_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1176,6270,8175,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]UMEKII_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1177,4624,11550,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]HIHFOV_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1178,8981,1552,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]PELGOE_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1179,5205,4967,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]TAYNEN_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1180,3400,6970,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]NAHGUB_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1181,9318,11266,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]HOJNOL_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1182,4896,1365,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]TIYZEG_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1183,6538,3592,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]VEYREY_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1184,10607,1328,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]LAFRAN_manual.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1185,6717,7502,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]BIQFOW_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1186,1744,2082,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]PUNSOH_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1187,1353,8208,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]KUMGIK_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1188,9266,5713,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]EHALOP_manual.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1189,3870,6243,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]ESANET_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1190,10951,8535,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]PEFTAX_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1191,1536,2182,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]XIPBII_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1192,4915,1264,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]KUFBEU_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1193,5705,5150,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]PELRAB_clean.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
1194,449,1546,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/simulations/1006RE02,"[50000, 150000]",[CoreMOF]FURRUG01_ion_b.cif,12.5,/home/dydtkddhkdwk/PYRASPA/Quick_Fitting_Algorithm/base_templates/base_template_gcmc1005.txt,NayeonFollowup,12000,5000,N2,293.15,ExampleDefinitions,0.5,0.5,1,/home/dydtkddhkdwk/RASPA2,10??06??10??58ë¶?
